NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS
Agronômica;4200309;CEI CINDERELA;42023327;2;0;1;0;0;0;0;1;0;0;0;1;48;3
Agronômica;4200309;ESC MUN ROSA LANZNASTER DE SOUZA;42023360;2;0;1;0;0;0;0;1;0;0;0;1;250;15
Agronômica;4200309;ESC MUN ALTO MOSQUITINHO;42023378;2;0;1;0;0;0;0;1;0;0;0;1;71;8
Agronômica;4200309;EEB MARIA REGINA DE OLIVEIRA;42023513;1;0;1;0;0;0;1;0;0;0;0;0;574;42
Agrolândia;4200200;CENTRO DE EDUCACAO INFANTIL CHAPEUZINHO VERMELHO;42023530;2;0;1;0;0;0;1;0;0;0;0;1;45;6
Agrolândia;4200200;CENTRO DE EDUCACAO INFANTIL CRIANCA FELIZ;42023548;2;0;1;0;0;0;0;1;0;0;0;0;11;1
Agrolândia;4200200;CEI ESQUILO;42023556;1;0;1;0;0;0;0;1;0;0;0;1;7;2
Agrolândia;4200200;CENTRO EDUCACAO INFANTIL HANNA MISFELD;42023564;1;0;1;0;0;0;1;0;0;0;0;1;114;7
Agrolândia;4200200;CENTRO DE EDUCACAO INFANTIL PICA-PAU AMARELO;42023572;1;0;1;0;0;0;1;0;0;0;0;0;103;7
Agrolândia;4200200;CENTRO DE EDUCACAO JOAQUIM MUNIZ DA COSTA;42023653;2;0;1;0;0;0;0;1;0;0;0;0;18;3
Agrolândia;4200200;CENTRO DE EDUCACAO ADOLFO HEDEL;42023688;1;0;1;0;0;0;1;0;0;0;0;1;438;16
Agrolândia;4200200;CENTRO DE EDUCACAO RUDOLFO THEILACKER;42023700;1;0;1;0;0;0;1;0;1;0;0;1;106;6
Agrolândia;4200200;EEB PEDRO AMERICO;42023718;1;0;1;0;0;0;1;0;0;0;0;0;847;44
Agrolândia;4200200;CENTRO DE EDUCACAO SAO JOAO;42023726;1;0;1;0;0;0;1;0;1;0;0;1;373;15
Florianópolis;4205407;NEIM JULIA MARIA RODRIGUES;42023734;1;0;1;0;0;0;1;0;0;0;0;1;158;15
Trombudo Central;4218608;CENTRO DE EDUCACAO INFANTIL CINDERELA;42023742;1;0;1;0;0;0;0;1;0;0;0;1;58;3
Braço do Trombudo;4202859;CEI EDSON ARNDT;42023750;1;0;1;0;0;0;0;1;0;0;0;1;27;2
Trombudo Central;4218608;CENTRO DE EDUCACAO INFANTIL JOHANNE SCHUTTE;42023769;1;0;1;0;0;0;0;1;0;0;0;1;63;2
Trombudo Central;4218608;CENTRO DE EDUCACAO INFANTIL MENINO JESUS;42023785;1;0;1;0;0;0;0;1;0;0;0;1;43;2
Braço do Trombudo;4202859;CEI TECLA GEORG;42023793;2;0;1;0;0;0;1;0;0;0;0;1;60;4
Braço do Trombudo;4202859;EEB ADOLFO BOVING;42023815;1;0;1;0;0;0;1;1;0;0;0;0;260;26
Braço do Trombudo;4202859;ESC NUCLEADA BRACO DO TROMBUDO KM 15;42023874;2;0;1;0;0;0;1;0;0;0;0;1;105;8
Braço do Trombudo;4202859;ESC NUCLEADA BRACO DO TROMBUDO KM 20;42023882;1;0;1;0;0;0;1;0;0;0;0;1;108;8
Arroio Trinta;4201604;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA FABIANA APARECIDA NUNES POSSATO - CMEI PROFABI;42023920;1;0;1;0;0;0;1;0;0;0;0;1;196;19
Trombudo Central;4218608;EEB DR HERMANN BLUMENAU;42024021;1;0;1;0;0;0;1;0;0;0;0;0;543;38
Ibirama;4206900;CENTRO DE EDUCACAO INFANTIL ABELHINHA FELIZ;42024030;1;0;1;0;0;0;0;1;0;0;0;1;200;20
José Boiteux;4209151;CENTRO DE EDUCACAO INFANTIL BRANCA DE NEVE;42024056;1;0;1;0;0;0;0;1;0;0;0;1;191;13
Ibirama;4206900;EEB ELISEU GUILHERME;42024137;1;0;1;0;0;0;1;1;0;0;0;1;622;38
Ibirama;4206900;ESCOLA MUNICIPAL TANCREDO NEVES;42024153;1;0;1;0;0;0;0;1;0;0;0;1;286;25
Ibirama;4206900;ESCOLA MUNICIPAL BAIRRO OPERARIO;42024188;1;0;1;0;0;0;1;0;0;0;0;1;168;15
Ibirama;4206900;ESCOLA MUNICIPAL CAMINHO DA ESTACAO;42024218;1;0;1;0;0;0;0;1;0;0;0;1;175;10
Ibirama;4206900;ESCOLA MUNICIPAL PAULO ANDRE MIGUEL;42024277;2;0;1;0;0;0;0;1;0;0;0;1;185;11
Ibirama;4206900;ESCOLA MUNICIPAL VERONICA KEIL;42024307;1;0;1;0;0;0;0;1;0;0;0;1;189;10
José Boiteux;4209151;CENTRO DE EDUCACAO INFANTIL RIO WIEGAND;42024420;2;0;1;0;0;0;0;1;0;0;0;1;16;2
José Boiteux;4209151;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL FRANCISCO BERTELLI;42024463;2;0;1;0;0;0;0;1;0;0;0;1;252;16
Ibirama;4206900;EEB GERTRUD AICHINGER;42024471;1;0;1;0;0;0;1;1;0;0;0;1;363;28
Ibirama;4206900;COLEGIO HAMONIA;42024480;1;0;1;0;0;0;1;0;0;0;0;1;467;36
José Boiteux;4209151;EEB JOSE CLEMENTE PEREIRA;42024498;1;0;1;0;0;0;1;0;0;0;0;1;240;24
Ibirama;4206900;EEB WALMOR RIBEIRO;42024501;1;0;1;0;0;0;1;0;0;0;0;0;413;37
Vitor Meireles;4219358;EEB PROFESSOR JOAO VENDRAMI;42024528;1;0;1;0;0;0;0;1;0;0;1;0;108;9
Vitor Meireles;4219358;EEB VICTOR MEIRELLES;42024536;1;0;1;0;0;0;1;0;1;0;0;1;372;19
Vitor Meireles;4219358;ESCOLA MUNICIPAL SERRA DA ABELHA;42024587;2;0;1;0;0;0;0;1;0;0;0;1;87;9
Vitor Meireles;4219358;ESCOLA MUNICIPAL RIO DENECKE;42024714;2;0;1;0;0;0;0;1;0;0;0;1;47;4
Vitor Meireles;4219358;ESCOLA MUNICIPAL SALTO DOLLMANN;42024749;2;0;1;0;0;0;0;1;0;0;0;1;83;10
Taió;4217808;CENTRO DE EDUCACAO INFANTIL FILOMENA GIRARDI;42024781;2;0;1;0;0;0;0;0;1;0;0;1;70;10
Taió;4217808;CENTRO DE EDUCACAO INFANTIL ANJO DA GUARDA;42024790;1;0;1;0;0;0;1;0;0;0;0;1;171;30
Taió;4217808;CENTRO EDUCACAO INFANTIL BOM PASTOR;42024803;1;0;1;0;0;0;1;0;0;0;0;1;108;12
Taió;4217808;CENTRO DE EDUCACAO INFANTIL CINDERELA;42024820;2;0;1;0;0;0;0;1;0;0;0;1;54;10
Taió;4217808;CENTRO DE EDUCACAO INFANTIL DONA LUIZE HEIDRICH;42024838;2;0;1;0;0;0;0;1;0;0;0;1;44;6
Mirim Doce;4210852;CENTRO DE EDUCACAO INFANTIL MARTHA WULFF ZIMMERMANN;42024846;1;0;1;0;0;0;1;0;0;0;0;1;108;16
Iomerê;4207577;CMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL;42024862;1;0;1;0;0;0;0;1;0;0;0;0;153;21
Taió;4217808;CENTRO DE EDUCACAO INFANTIL PADRE EDUARDO;42024870;1;0;1;0;0;0;0;1;0;0;0;1;102;22
Taió;4217808;EEB LEOPOLDO JACOBSEN;42024897;1;0;1;0;0;0;1;0;0;0;0;1;747;57
Taió;4217808;EEF HERCILIO ANDERLE;42024900;2;0;1;0;0;0;0;0;1;0;0;0;115;16
Taió;4217808;EEF ADELE HEIDRICH;42024951;2;0;1;0;0;0;0;1;0;0;0;1;68;15
Mirim Doce;4210852;CENTRO EDUCACIONAL JOAO CUSTODIO MACIEL;42025001;2;0;1;0;0;0;0;0;1;0;0;1;143;16
Mirim Doce;4210852;CENTRO EDUCACIONAL DE RIBEIRAO CAETANO;42025176;2;0;1;0;0;0;0;0;1;0;0;1;16;1
Taió;4217808;ESCOLA DE ENSINO FUNDAMENTAL ADOLPHO EWALD;42025311;2;0;1;0;0;0;0;1;0;0;0;1;334;23
Taió;4217808;EEB LUIZ BERTOLI;42025400;1;0;1;0;0;0;1;0;0;0;0;0;421;25
Mirim Doce;4210852;EEB BRUNO HEIDRICH;42025419;1;0;1;0;0;0;1;1;0;0;0;0;158;16
Taió;4217808;COLEGIO CENECISTA NOSSA SENHORA DE FATIMA;42025427;1;0;1;0;0;0;1;0;0;0;0;1;65;8
Treze Tílias;4218509;EJA MUN SIBILA PARISOTTO;42025435;1;0;1;0;0;0;1;0;0;0;0;1;39;6
Presidente Getúlio;4214003;CENTRO DE EDUCACAO INFANTIL MUNICIPAL DOM QUIXOTE;42025451;1;0;1;0;0;0;0;0;1;0;0;1;274;22
Presidente Getúlio;4214003;CENTRO DE EDUCACAO INFANTIL MUNICIPAL GIRASSOL;42025460;1;0;1;0;0;0;0;1;0;0;0;1;13;4
Presidente Getúlio;4214003;CENTRO DE EDUCACAO INFANTIL MUNICIPAL AMIGUINHOS;42025486;2;0;1;0;0;0;0;1;0;0;0;1;19;2
Presidente Getúlio;4214003;EEB BERNARDO MULLER;42025508;2;0;1;0;0;0;0;0;1;0;1;0;83;15
Presidente Getúlio;4214003;EEB PAPA JOAO XXIII;42025516;2;0;1;0;0;0;0;1;0;0;0;0;97;13
Presidente Getúlio;4214003;ESCOLA MUNICIPAL DE EDUCACAO BASICA TANCREDO NEVES;42025524;1;0;1;0;0;0;1;0;0;0;0;1;761;34
Presidente Getúlio;4214003;ESCOLA MUNICIPAL DE EDUCACAO BASICA WALTER BUSS;42025532;2;0;1;0;0;0;0;1;0;0;0;1;52;5
Presidente Getúlio;4214003;ESCOLA MUNICIPAL DE EDUCACAO BASICA CAMINHO HELVECIA;42025575;2;0;1;0;0;0;0;1;0;0;0;1;22;5
Presidente Getúlio;4214003;ESCOLA MUNICIPAL DE EDUCACAO BASICA FRANZ SCHNEIDER;42025702;2;0;1;0;0;0;0;1;0;0;0;1;27;5
Presidente Getúlio;4214003;EEB ORLANDO BERTOLI;42025710;1;0;1;0;0;0;1;0;0;0;0;0;1050;53
Presidente Getúlio;4214003;EEB CECILIA AX;42025729;1;0;1;0;0;0;0;0;1;0;0;1;729;35
Witmarsum;4219408;ESCOLA DE EDUCACAO BASICA NOSSA SENHORA DAS GRACAS;42025753;1;0;1;0;0;0;1;0;0;0;0;1;287;17
Witmarsum;4219408;CENTRO DE EDUCACAO INFANTIL PEQUENO PRINCIPE;42025770;2;0;1;0;0;0;0;1;0;0;0;1;18;5
Witmarsum;4219408;EEB PROF SEMIRAMIS BOSCO;42025796;1;0;1;0;0;0;0;1;0;0;0;1;415;36
Witmarsum;4219408;EEB MADRE MARIA AVOSANI;42025800;2;0;1;0;0;0;0;1;0;0;0;1;34;6
Laurentino;4209508;CEI ARCO IRIS;42025974;1;0;1;0;0;0;1;0;0;0;0;1;52;14
Laurentino;4209508;EEB TEREZA CRISTINA;42026040;1;0;1;0;0;0;1;1;0;0;0;0;580;39
Rio do Oeste;4214607;CENTRO DE EDUCACAO INFANTIL PROFESSOR ERNESTO RONCHI;42026075;2;0;1;0;0;0;0;1;0;0;1;1;34;4
Rio do Oeste;4214607;CEI MENINO DEUS;42026091;1;0;1;0;0;0;1;0;0;0;0;0;169;11
Rio do Oeste;4214607;EEB EXPEDICIONARIO MARIO NARDELLI;42026440;1;0;1;0;0;0;1;1;0;0;0;0;665;49
Lontras;4209904;CENTRO DE EDUCACAO INFANTIL HILDA RAUH;42026458;1;0;1;0;0;0;0;1;0;0;0;1;41;4
Lontras;4209904;CENTRO DE EDUCACAO INFANTIL EMILIO JACOBSEN;42026466;1;0;1;0;0;0;1;0;0;0;0;1;19;3
Lontras;4209904;ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA LAURA SAMULEWSKI;42026547;1;0;1;0;0;0;0;1;0;0;0;1;192;11
Lontras;4209904;ESCOLA MUNICIPAL DE EDUCACAO BASICA LEOPOLDO SONNTAG;42026571;2;0;1;0;0;0;0;1;0;0;0;1;73;7
Lontras;4209904;ESCOLA MUNICIPAL DE EDUCACAO BASICA JULIO WOLF;42026628;1;0;1;0;0;0;1;0;0;0;0;1;143;9
Lontras;4209904;EEB REGENTE FEIJO;42026660;1;0;1;0;0;0;1;0;0;0;0;0;977;53
Lontras;4209904;EEB CECILIA BERTHA HILDEGARD CARDOSO;42026679;1;0;1;0;0;0;0;0;1;0;0;0;133;15
Presidente Nereu;4214102;EEB JOAO TOLENTINO JUNIOR;42026890;1;0;1;0;0;0;1;1;0;0;0;1;166;18
Salete;4215307;CENTRO DE EDUCACAO INFANTIL CHAPEUZINHO VERMELHO;42026903;2;0;1;0;0;0;1;0;0;0;0;0;28;5
Salete;4215307;CENTRO DE EDUCACAO INFANTIL CINDERELA;42026911;1;0;1;0;0;0;1;0;0;0;0;1;113;9
Salete;4215307;CENTRO DE EDUCACAO INFANTIL PEQUENO PRINCIPE;42026938;1;0;1;0;0;0;0;1;0;0;0;0;108;10
Salete;4215307;EEF ROBERTO HEINZEN;42026946;2;0;1;0;0;0;0;0;1;0;1;1;69;14
Salete;4215307;ESCOLA DE ENSINO FUNDAMENTAL BERNARDO ROHDEN;42026954;1;0;1;0;0;0;0;1;0;0;0;1;436;32
Salete;4215307;EEB GUILHERME ANDRE DALRI;42027071;1;0;1;0;0;0;1;0;0;0;0;1;589;47
Rio do Campo;4214508;CENTRO DE EDUCACAO INFANTIL BEM-TE-VI;42027098;2;0;1;0;0;0;0;0;1;0;0;1;24;1
Rio do Campo;4214508;CEI CAMPINAS;42027136;1;0;1;0;0;0;1;0;0;0;0;1;22;3
São José;4216602;CEJA DE SAO JOSE;42027152;1;0;1;0;0;0;1;0;0;0;0;0;429;57
Rio do Campo;4214508;EEF DR WALDOMIRO COLAUTTI;42027187;2;0;1;0;0;0;0;1;0;0;0;1;95;19
Rio do Campo;4214508;EEB MAESTRO HEITOR VILLA LOBOS;42027195;1;0;1;0;0;0;0;1;0;0;0;0;88;15
Rio do Campo;4214508;EEB DR FERNANDO FERREIRA DE MELLO;42027438;1;0;1;0;0;0;1;1;0;0;0;1;588;35
Irani;4207809;CHECHE MUNICIPAL UM SONHO MAGICO;42027446;1;0;1;0;0;0;0;1;0;0;0;1;44;8
Pouso Redondo;4213708;CENTRO DE EDUCACAO INFANTIL TIA CELIA;42027500;1;0;1;0;0;0;0;1;0;0;0;1;143;13
Pouso Redondo;4213708;CENTRO DE EDUCACAO INFANTIL CARROCINHA DO AMOR;42027519;1;0;1;0;0;0;1;0;0;0;0;1;271;26
Pouso Redondo;4213708;CENTRO DE EDUCACAO INFANTIL CASA DA AMIZADE;42027543;1;0;1;0;0;0;1;1;0;0;0;0;153;7
Pouso Redondo;4213708;EEB LETICIA POSSAMAI;42027560;1;0;1;0;0;0;0;1;0;0;0;1;394;43
Pouso Redondo;4213708;EEB PROF ANAIR MARGARIDA VOLTOLINI;42027586;1;0;1;0;0;0;1;0;0;0;0;1;822;46
Pouso Redondo;4213708;CENTRO EDUCACIONAL MAXIMO NARDELLI;42027764;1;0;1;0;0;0;0;1;0;0;0;1;135;14
Pouso Redondo;4213708;CENTRO EDUCACIONAL POMBINHAS;42027780;2;0;1;0;0;0;0;1;0;0;0;0;212;17
Pouso Redondo;4213708;EEB PREF ARNO SIEWERDT;42027896;1;0;1;0;0;0;1;0;0;0;0;1;1060;66
Blumenau;4202404;NUCLEO DE ESTUDO SISTEMICOS;42027918;1;0;1;0;0;0;1;0;0;0;0;1;27;10
Dona Emma;4205100;CENTRO DE EDUCACAO INFANTIL CRIANCA FELIZ;42027926;1;0;1;0;0;0;0;1;0;0;0;1;46;7
Dona Emma;4205100;CENTRO DE EDUCACAO INFANTIL MENINO DEUS;42027950;1;0;1;0;0;0;0;1;0;0;0;1;81;5
Dona Emma;4205100;CENTRO DE EDUCACAO INFANTIL DA MONICA;42027977;2;0;1;0;0;0;0;1;0;0;0;1;37;5
Dona Emma;4205100;EEB PROF MARIA ANGELICA CALAZANS;42027985;2;0;1;0;0;0;0;1;0;0;1;0;119;17
Dona Emma;4205100;ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR PAUL RICHARD ELTERMANN;42027993;1;0;1;0;0;0;0;1;0;0;0;1;126;9
Dona Emma;4205100;EEB LINDO SARDAGNA;42028108;1;0;1;0;0;0;1;1;0;0;0;1;414;30
Lages;4209300;EMEB NICANOR RODRIGUES GOULART;42028167;1;0;1;0;0;0;1;0;0;0;0;1;172;11
Lages;4209300;EMEF GRAMADOS;42028213;2;0;1;0;0;0;0;0;1;0;1;0;4;4
Lages;4209300;EMEF PROFESSOR EDSON PEREIRA MACHADO;42028302;2;0;1;0;0;0;0;1;0;0;0;1;6;3
Capão Alto;4203253;EB MUN BELISARIO J LUIZ;42028361;2;0;1;0;0;0;0;1;0;0;0;1;181;16
Lages;4209300;EMEF SALTO DO CAVEIRAS;42028400;2;0;1;0;0;0;0;1;0;0;0;1;34;5
Lages;4209300;EEB SAO JUDAS TADEU;42028485;1;0;1;0;0;0;1;0;0;0;0;1;379;48
Lages;4209300;COLEGIO SANTA ROSA DE LIMA;42028493;1;0;1;0;0;0;1;1;0;0;0;1;1488;60
Lages;4209300;EEB BELISARIO RAMOS;42028507;1;0;1;0;0;0;0;0;1;0;0;0;552;43
Lages;4209300;EEB PROF FLORDOARDO CABRAL;42028523;1;0;1;0;0;0;1;0;0;0;0;0;629;57
Lages;4209300;EEB VIDAL RAMOS;42028531;1;0;1;0;0;0;1;0;0;0;0;1;214;21
Lages;4209300;EEB VISCONDE DE CAIRU;42028540;1;0;1;0;0;0;1;0;0;0;0;0;368;51
Lages;4209300;EMEB ANJO DA GUARDA;42028566;1;0;1;0;0;0;1;0;0;0;0;1;123;14
Lages;4209300;EMEB LUPERCIO DE OLIVEIRA KOECHE;42028574;1;0;1;0;0;0;1;0;0;0;0;0;301;18
Lages;4209300;EMEB PROFESSOR TRAJANO;42028582;1;0;1;0;0;0;0;1;0;0;0;0;121;11
Lages;4209300;CEIM TIA ANITA;42028663;1;0;1;0;0;0;1;0;0;0;0;1;63;8
Lages;4209300;SESI SC - LAGES;42028671;1;0;1;0;0;0;1;0;0;0;0;0;472;29
Araranguá;4201406;COLEGIO EXTENSAO X;42028736;1;0;1;0;0;0;1;0;0;0;0;0;538;28
Lages;4209300;EMEB SAUL DE ATHAYDE;42028949;1;0;1;0;0;0;1;0;0;0;0;1;78;6
Capão Alto;4203253;EM VALMOR ANTUNES DOS SANTOS;42028973;1;0;1;0;0;0;0;1;0;0;0;1;145;15
Lages;4209300;EEB VIDAL RAMOS JUNIOR;42028981;1;0;1;0;0;0;1;0;0;0;0;1;1153;79
Lages;4209300;COLEGIO BOM JESUS DIOCESANO;42028990;1;0;1;0;0;0;1;0;0;0;0;1;839;53
Lages;4209300;EEB RUBENS DE ARRUDA RAMOS;42029007;1;0;1;0;0;0;1;0;0;0;0;1;780;52
Lages;4209300;COLEGIO MASTER SIGMA LTDA;42029031;1;0;1;0;0;0;1;0;0;0;0;1;394;30
Lages;4209300;EMEB DOM DANIEL HOSTIN;42029040;1;0;1;0;0;0;1;0;0;0;0;1;80;11
Lages;4209300;EMEB PROFº ANTONIO JOAQUIM HENRIQUES;42029058;1;0;1;0;0;0;1;0;0;0;0;1;398;26
Lages;4209300;EMEB PROFESSOR EDUARDO PEDRO AMARAL;42029066;1;0;1;0;0;0;1;0;0;0;0;1;227;18
Lages;4209300;CEIM GENTE MIUDA;42029082;1;0;1;0;0;0;1;0;0;0;0;1;164;18
Lages;4209300;RECREACAO PE SESC;42029112;1;0;1;0;0;0;1;0;0;0;0;0;497;17
Capão Alto;4203253;EEB EMILIANO RAMOS;42029139;1;0;1;0;0;0;1;1;0;0;0;0;82;16
Lages;4209300;EMEF ANTONIETA DE BARROS;42029147;2;0;1;0;0;0;0;0;1;0;1;1;10;2
Lages;4209300;EMEF CANDIDO BATISTA DIAS;42029180;2;0;1;0;0;0;0;0;1;0;0;1;10;4
Lages;4209300;EMEB INDIOS;42029236;2;0;1;0;0;0;0;1;0;0;0;1;85;17
Lages;4209300;EMEF MACACOS;42029260;2;0;1;0;0;0;0;0;1;0;1;1;26;4
Tubarão;4218707;ASSOCIACAO TUBARONENSE PARA INTEGRACAO DO DEFICIENTE VISUAL;42029287;1;0;1;0;0;0;1;0;0;0;0;0;;
Lages;4209300;EMEF RIO CADEADO;42029368;2;0;1;0;0;0;0;0;1;0;0;1;6;4
Lages;4209300;EMEF VERGILIO GODINHO;42029414;2;0;1;0;0;0;0;0;1;0;0;1;8;3
Lages;4209300;EMEF VISCONDE DE ARAGUAIA;42029430;2;0;1;0;0;0;0;0;1;0;0;1;29;3
Lages;4209300;EMEF IRENE RAFAELI DE ANDRADE;42029457;2;0;1;0;0;0;0;0;1;0;0;1;9;4
Lages;4209300;EEB FRANCISCO MANFROI;42029465;1;0;1;0;0;0;0;1;0;0;0;1;506;38
Lages;4209300;EEB CORA BATALHA DA SILVEIRA;42029473;1;0;1;0;0;0;1;0;0;0;0;1;381;30
Lages;4209300;EEB FREI NICODEMOS;42029481;1;0;1;0;0;0;1;0;0;0;0;0;513;48
Lages;4209300;EEB PROF JORGE AUGUSTO NEVES VIEIRA;42029490;1;0;1;0;0;0;1;0;0;0;0;0;215;20
Lages;4209300;EMEB PROFª BELIZARIA RODRIGUES;42029503;1;0;1;0;0;0;1;0;0;0;0;1;176;15
Lages;4209300;EMEB FREI BERNARDINO;42029520;1;0;1;0;0;0;1;0;0;0;0;1;102;7
Lages;4209300;EMEB MUTIRAO;42029538;1;0;1;0;0;0;1;0;0;0;0;1;580;37
Lages;4209300;EMEB PROFº PEDRO CANDIDO;42029554;1;0;1;0;0;0;1;0;0;0;0;1;373;24
Lages;4209300;CEIM SEPE TIARAJU;42029597;1;0;1;0;0;0;0;1;0;0;0;1;77;11
Lages;4209300;CEIM GRALHA AZUL;42029600;1;0;1;0;0;0;1;0;0;0;0;1;79;10
Lages;4209300;EEB MARIA QUITERIA;42029627;1;0;1;0;0;0;1;0;0;0;0;0;287;27
Lages;4209300;EMEB HERMINIO PINHEIRO JUNIOR;42029635;1;0;1;0;0;0;1;0;0;0;0;1;215;9
Bocaina do Sul;4202438;EB MUN ANA VALQUIRIA DE SOUZA;42029643;2;0;1;0;0;0;0;1;0;0;1;0;45;11
Bocaina do Sul;4202438;ESCOLA NUCLEADA MUNICIPAL JOAO WALTER;42029694;2;0;1;0;0;0;0;1;0;0;1;0;38;10
Lages;4209300;EMEB JARDELINA FURTADO PEREIRA;42029716;1;0;1;0;0;0;1;0;0;0;0;1;84;7
Lages;4209300;EMEB OSCAR SCHWEITZER;42029830;1;0;1;0;0;0;1;0;0;0;0;1;59;6
Lages;4209300;EMEB SAO VICENTE;42029910;1;0;1;0;0;0;0;1;0;0;0;0;96;11
Lages;4209300;EEB NS DO ROSARIO;42029945;1;0;1;0;0;0;1;0;0;0;0;0;839;50
Lages;4209300;EEB INDUSTRIAL DE LAGES;42029953;1;0;1;0;0;0;1;0;0;0;0;1;1076;68
Lages;4209300;CEDUP RENATO RAMOS DA SILVA;42029961;1;0;1;0;0;0;1;0;0;0;0;0;1022;111
Bocaina do Sul;4202438;EEB CAMPOS SALES;42029970;1;0;1;0;0;0;0;0;1;0;0;0;124;23
Lages;4209300;EEB GEN JOSE PINTO SOMBRA;42029988;1;0;1;0;0;0;1;0;0;0;0;1;1028;63
Lages;4209300;EMEB NS DA PENHA;42030005;1;0;1;0;0;0;1;0;0;0;0;1;416;23
Lages;4209300;EMEB ONDINA NEVES BLEYER;42030013;1;0;1;0;0;0;1;0;0;0;0;1;453;21
Lages;4209300;EMEB JUSCELINO KUBITSCHEK DE OLIVEIRA;42030021;1;0;1;0;0;0;1;0;0;0;0;1;215;10
Lages;4209300;CEIM SEMPRE VIVA;42030099;1;0;1;0;0;0;1;0;0;0;0;1;87;11
Painel;4211892;EEB PADRE ANTONIO TRIVELLIN;42030102;1;0;1;0;0;0;0;0;1;0;0;0;262;25
Lages;4209300;EMEB PROFESSORA FAUSTA RATH;42030110;1;0;1;0;0;0;1;0;0;0;0;1;330;19
Lages;4209300;EEB PROF ILZA AMARAL DE OLIVEIRA;42030129;1;0;1;0;0;0;1;0;0;0;0;0;491;35
Lages;4209300;EMEB BOM JESUS;42030161;1;0;1;0;0;0;1;0;0;0;0;0;76;7
Balneário Camboriú;4202008;CONSTRUINDO O SABER ESCOLA MATERNAL LTDA ME;42030200;1;0;1;0;0;0;1;0;0;0;0;1;518;40
Lages;4209300;EEB PROF EGIDIO BARAUNA;42030285;1;0;1;0;0;0;0;1;0;0;0;0;521;34
Lages;4209300;EMEF SERRARIA SEGREDO;42030358;2;0;1;0;0;0;0;0;1;0;1;1;10;2
Lages;4209300;EEB ZULMIRA AUTA DA SILVA;42030447;1;0;1;0;0;0;1;0;0;0;0;0;783;53
Lages;4209300;EEB GODOLFIN NUNES DE SOUZA;42030455;1;0;1;0;0;0;1;1;0;0;0;1;848;63
Lages;4209300;EEB LUCIA FERNANDES LOPES;42030463;1;0;1;0;0;0;1;0;0;0;0;0;836;45
Lages;4209300;EEB PROF ARMANDO RAMOS DE CARVALHO;42030471;1;0;1;0;0;0;1;0;0;0;0;0;773;43
Lages;4209300;EMEB CEL MANOEL THIAGO DE CASTRO;42030480;1;0;1;0;0;0;0;0;1;0;0;1;165;13
Lages;4209300;EMEB PREF WALDO COSTA;42030498;1;0;1;0;0;0;1;0;0;0;0;0;139;12
Lages;4209300;EMEB SANTA HELENA;42030501;1;0;1;0;0;0;1;0;0;0;0;1;609;24
Otacílio Costa;4211751;CEI PROFESSORA MARLENE LUIZ ANTUNES;42030552;1;0;1;0;0;0;1;0;0;0;0;1;203;31
Otacílio Costa;4211751;CEI VALDECIR JOSE CARVALHO - DICO;42030609;1;0;1;0;0;0;1;1;0;0;0;1;157;26
Palmeira;4212056;CEI LAURA DE SOUZA RAFAELLI;42030676;1;0;1;0;0;0;1;0;0;0;0;0;125;18
Otacílio Costa;4211751;EB MUN PEDRO ALVARES CABRAL;42030706;1;0;1;0;0;0;1;0;0;0;0;1;666;37
Otacílio Costa;4211751;EB MUN MARECHAL RONDON;42030714;1;0;1;0;0;0;1;0;0;0;0;1;530;32
Otacílio Costa;4211751;CEI MARIA DE LOURDES DA SILVA PINHO;42030811;1;0;1;0;0;0;1;0;0;0;0;1;160;23
Otacílio Costa;4211751;NUCLEO PROF ADILHA MATIAS FARIA;42030862;2;0;1;0;0;0;1;1;0;0;0;1;68;16
Palmeira;4212056;NUCLEO MUN PROFº BENICIO;42030919;2;0;1;0;0;0;0;1;0;0;1;0;28;5
Otacílio Costa;4211751;EEB ELZA DEEKE;42031060;1;0;1;0;0;0;1;1;0;0;0;0;652;53
Otacílio Costa;4211751;EEB AGAR ALVES NUNES;42031079;1;0;1;0;0;0;1;0;0;0;0;0;260;18
Otacílio Costa;4211751;EEB NS DE FATIMA;42031087;1;0;1;0;0;0;1;0;0;0;0;1;180;22
Palmeira;4212056;EEB PROF ANTONIETA SILVEIRA;42031095;1;0;1;0;0;0;1;0;0;0;0;1;261;25
Otacílio Costa;4211751;EEB FAZENDA OLINKRAFT;42031109;1;0;1;0;0;0;1;0;0;0;0;0;202;16
